lead_id,lead_interest_enc,lead_status_enc,lead_stage_enc,next_meeting_type_enc,lead_budget_from,lead_budget_to,lead_has_budget,lead_is_closed,days_since_posting,days_since_followup_created,fup_count,fup_positive_hits,fup_negative_hits,fup_has_audio_long,fup_total_audio_seconds,fup_max_budget,fup_avg_days_gap,fup_days_since_last,score,score_category
12849,1,0,1,1,0.0,0.0,0,0,12.0,11.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12848,1,0,1,1,0.0,0.0,0,0,12.0,11.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12847,1,0,1,1,0.0,0.0,0,0,12.0,11.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12846,1,0,1,1,0.0,0.0,0,0,12.0,11.0,2,0,0,0,0.0,0.0,2.0,10.0,11.0,Cold
12845,1,0,1,1,0.0,0.0,0,0,12.0,11.0,2,0,0,0,0.0,0.0,2.0,10.0,11.0,Cold
12844,1,0,1,1,0.0,0.0,0,0,12.0,11.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12843,1,0,1,1,0.0,0.0,0,0,12.0,11.0,5,0,3,0,0.0,0.0,1.0,8.0,9.5,Cold
12842,1,0,1,1,0.0,0.0,0,0,12.0,11.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12841,1,0,2,1,0.0,0.0,0,0,12.0,12.0,3,0,0,1,164.0,0.0,0.0,12.0,19.0,Cold
12840,1,0,1,1,0.0,0.0,0,0,12.0,12.0,2,0,0,0,0.0,0.0,2.0,10.0,11.0,Cold
12839,1,0,1,1,0.0,0.0,0,0,12.0,12.0,7,0,0,1,162.0,0.0,1.67,2.0,18.0,Cold
12838,1,0,2,1,0.0,0.0,0,0,12.0,12.0,4,0,0,0,144.0,0.0,0.0,12.0,14.0,Cold
12837,1,0,1,1,0.0,0.0,0,0,12.0,12.0,2,0,0,0,0.0,0.0,2.0,10.0,11.0,Cold
12836,1,0,1,1,0.0,0.0,0,0,12.0,12.0,1,1,0,0,0.0,0.0,-1.0,12.0,9.5,Cold
12835,1,0,1,1,0.0,0.0,0,0,12.0,12.0,1,0,0,0,0.0,0.0,-1.0,12.0,8.0,Cold
12834,1,0,1,1,0.0,0.0,0,0,12.0,12.0,3,1,0,1,164.0,0.0,0.0,12.0,19.5,Cold
12833,1,0,1,1,0.0,0.0,0,0,12.0,12.0,2,0,0,0,0.0,0.0,2.0,10.0,11.0,Cold
12832,1,0,2,1,0.0,0.0,0,0,12.0,12.0,2,1,0,0,0.0,0.0,0.0,12.0,13.5,Cold
12831,1,0,1,1,0.0,0.0,0,0,12.0,12.0,6,0,4,0,0.0,0.0,1.4,5.0,9.0,Cold
12830,1,0,1,1,0.0,0.0,0,0,12.0,12.0,2,0,1,0,0.0,0.0,0.0,12.0,6.5,Cold
12829,1,0,2,1,0.0,0.0,0,0,12.0,12.0,2,0,1,0,0.0,0.0,0.0,12.0,10.5,Cold
12828,1,0,1,1,0.0,0.0,0,0,12.0,12.0,4,0,0,0,52.0,0.0,0.67,10.0,13.0,Cold
12827,1,0,1,1,0.0,0.0,0,0,12.0,12.0,2,0,1,0,0.0,0.0,0.0,12.0,6.5,Cold
12826,1,0,1,1,0.0,0.0,0,0,12.0,12.0,6,0,0,0,45.0,0.0,0.6,9.0,13.0,Cold
12825,1,0,1,1,0.0,0.0,0,0,13.0,12.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12824,1,0,1,1,0.0,0.0,0,0,13.0,12.0,2,0,0,0,0.0,0.0,3.0,10.0,11.0,Cold
12823,1,0,1,1,0.0,0.0,0,0,13.0,12.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12822,1,0,2,1,0.0,0.0,0,0,13.0,13.0,2,0,0,0,0.0,0.0,1.0,12.0,10.0,Cold
12821,1,0,1,1,0.0,0.0,0,0,13.0,13.0,2,0,0,0,0.0,0.0,0.0,13.0,8.5,Cold
12820,1,0,2,1,0.0,0.0,0,0,13.0,13.0,2,2,0,0,0.0,0.0,0.0,13.0,12.5,Cold
12819,1,0,1,0,0.0,0.0,0,1,13.0,13.0,4,1,1,0,0.0,0.0,1.33,9.0,7.5,Cold
12818,1,0,2,1,0.0,0.0,0,0,13.0,13.0,2,4,0,0,0.0,0.0,5.0,8.0,18.0,Cold
12817,1,0,2,1,0.0,0.0,0,0,13.0,13.0,2,3,0,0,0.0,0.0,5.0,8.0,16.5,Cold
12816,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12815,1,0,1,1,0.0,0.0,0,0,13.0,13.0,4,4,0,0,0.0,0.0,1.33,9.0,21.2,Warm
12814,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,1,0,0,0.0,0.0,-1.0,13.0,9.5,Cold
12813,1,0,2,1,0.0,0.0,0,0,13.0,13.0,5,0,2,0,47.0,0.0,2.75,2.0,12.0,Cold
12812,1,0,1,0,0.0,0.0,0,1,13.0,13.0,4,1,2,0,0.0,0.0,1.33,9.0,5.5,Cold
12811,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12810,1,0,2,1,22500000.0,25000000.0,1,0,13.0,13.0,3,0,0,1,197.0,25000000.0,0.0,13.0,25.0,Warm
12809,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,1,0,0,0.0,0.0,-1.0,13.0,9.5,Cold
12808,1,0,2,1,12500000.0,13500000.0,1,0,13.0,13.0,4,0,0,0,133.0,13500000.0,0.0,13.0,18.0,Cold
12807,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12806,1,0,1,1,0.0,0.0,0,0,13.0,13.0,2,0,0,0,0.0,0.0,0.0,13.0,11.0,Cold
12805,1,0,2,1,6000000.0,7000000.0,1,0,13.0,13.0,3,0,1,0,0.0,7000000.0,0.0,13.0,13.5,Cold
12804,1,0,1,1,0.0,0.0,0,0,13.0,13.0,4,0,0,0,0.0,0.0,1.33,9.0,11.0,Cold
12803,1,0,1,1,0.0,0.0,0,0,13.0,13.0,6,0,1,1,141.0,0.0,2.2,2.0,16.0,Cold
12802,1,0,1,1,0.0,0.0,0,0,13.0,13.0,1,0,0,0,0.0,0.0,-1.0,13.0,8.0,Cold
12801,1,0,2,1,0.0,0.0,0,0,14.0,13.0,3,0,0,0,56.0,0.0,0.5,13.0,14.0,Cold
12800,1,0,1,1,0.0,0.0,0,0,14.0,13.0,2,0,0,0,0.0,0.0,1.0,13.0,8.5,Cold
12799,1,0,2,1,0.0,0.0,0,0,14.0,13.0,3,0,0,0,57.0,0.0,0.5,13.0,14.0,Cold
12798,1,0,1,1,0.0,0.0,0,0,14.0,13.0,2,1,0,1,144.0,0.0,1.0,13.0,19.5,Cold
12797,1,0,1,1,0.0,0.0,0,0,14.0,13.0,2,0,0,0,0.0,0.0,1.0,13.0,11.0,Cold
12796,1,0,2,1,0.0,0.0,0,0,14.0,13.0,3,0,2,0,0.0,0.0,6.0,2.0,8.0,Cold
12795,1,0,1,1,0.0,0.0,0,0,14.0,14.0,3,2,0,1,122.0,0.0,0.0,14.0,21.0,Warm
12794,1,0,1,1,0.0,0.0,0,0,14.0,14.0,1,1,0,0,0.0,0.0,-1.0,14.0,9.5,Cold
12793,1,0,2,1,0.0,0.0,0,0,14.0,14.0,3,0,0,0,0.0,0.0,0.5,13.0,12.5,Cold
12792,1,0,1,0,0.0,0.0,0,1,14.0,14.0,5,1,2,0,0.0,0.0,1.25,9.0,5.5,Cold
12791,1,0,1,1,0.0,0.0,0,0,14.0,14.0,1,0,0,0,0.0,0.0,-1.0,14.0,8.0,Cold
12790,1,0,2,1,0.0,0.0,0,0,14.0,14.0,2,0,1,0,0.0,0.0,0.0,14.0,10.5,Cold
12789,1,0,1,1,0.0,0.0,0,0,14.0,14.0,1,1,0,0,0.0,0.0,-1.0,14.0,9.5,Cold
12788,1,0,2,1,8000000.0,11000000.0,1,0,14.0,14.0,3,1,0,1,320.0,11000000.0,0.0,14.0,24.5,Warm
12787,1,0,1,1,0.0,0.0,0,0,14.0,14.0,3,0,1,0,0.0,0.0,3.0,8.0,6.5,Cold
12786,1,0,1,1,0.0,0.0,0,0,14.0,14.0,1,0,0,0,0.0,0.0,-1.0,14.0,8.0,Cold
12785,1,0,1,1,0.0,0.0,0,0,14.0,14.0,3,3,0,0,0.0,0.0,2.0,10.0,15.5,Cold
12784,1,0,1,1,0.0,0.0,0,0,14.0,14.0,8,1,0,0,21.0,0.0,1.57,3.0,14.5,Cold
12783,1,0,2,1,0.0,0.0,0,0,15.0,14.0,3,3,0,0,0.0,0.0,2.5,10.0,16.5,Cold
12782,1,0,1,1,0.0,0.0,0,0,15.0,15.0,7,4,0,1,227.0,0.0,1.0,9.0,24.0,Warm
12781,1,0,1,0,0.0,0.0,0,1,15.0,15.0,3,0,0,0,15.0,0.0,0.0,15.0,10.0,Cold
12780,1,0,1,1,0.0,0.0,0,0,15.0,15.0,2,1,0,0,0.0,0.0,0.0,15.0,13.7,Cold
12779,1,0,1,0,0.0,0.0,0,1,15.0,15.0,1,0,1,0,0.0,0.0,-1.0,14.0,1.5,Cold
12778,1,0,2,1,0.0,0.0,0,0,15.0,15.0,7,0,0,1,240.0,0.0,0.33,13.0,19.0,Cold
12777,1,0,2,1,0.0,0.0,0,0,15.0,15.0,5,1,1,0,42.0,0.0,0.75,12.0,13.5,Cold
12776,1,0,1,1,0.0,0.0,0,0,15.0,15.0,1,1,0,0,0.0,0.0,-1.0,15.0,9.5,Cold
12772,1,0,1,1,0.0,0.0,0,0,15.0,15.0,5,3,0,0,0.0,0.0,2.5,5.0,15.5,Cold
12768,1,0,1,1,0.0,0.0,0,0,15.0,15.0,4,1,0,0,0.0,0.0,4.33,2.0,12.5,Cold
12767,1,0,2,1,0.0,0.0,0,0,15.0,15.0,2,0,0,0,0.0,0.0,1.0,14.0,10.0,Cold
12766,1,0,6,1,0.0,0.0,0,0,15.0,15.0,3,0,0,0,0.0,0.0,0.5,14.0,13.5,Cold
12765,1,0,1,0,0.0,0.0,0,1,15.0,15.0,2,1,1,0,0.0,0.0,0.0,15.0,4.5,Cold
12764,1,0,1,1,0.0,0.0,0,0,15.0,15.0,1,0,0,0,0.0,0.0,-1.0,15.0,8.0,Cold
12763,1,0,1,1,0.0,0.0,0,0,15.0,15.0,3,0,1,0,0.0,0.0,1.0,13.0,9.0,Cold
12762,1,0,6,1,0.0,0.0,0,0,15.0,15.0,2,0,0,0,0.0,0.0,0.0,15.0,16.0,Cold
12761,1,0,6,1,0.0,0.0,0,0,16.0,15.0,6,1,0,1,564.0,0.0,0.2,15.0,24.5,Warm
12760,1,0,6,1,0.0,0.0,0,0,16.0,15.0,3,0,0,0,0.0,0.0,1.0,14.0,13.5,Cold
12759,1,0,2,1,0.0,0.0,0,0,16.0,15.0,7,2,3,1,251.0,0.0,2.33,2.0,20.0,Cold
12758,1,0,1,1,0.0,0.0,0,0,16.0,15.0,2,0,0,0,0.0,0.0,6.0,10.0,11.0,Cold
12757,1,0,2,1,0.0,0.0,0,0,16.0,15.0,3,0,0,0,34.0,0.0,0.5,15.0,14.0,Cold
12756,1,0,6,1,0.0,0.0,0,0,16.0,15.0,2,0,0,0,0.0,0.0,0.0,16.0,13.5,Cold
12755,1,0,6,1,0.0,0.0,0,0,16.0,15.0,3,1,0,0,33.0,0.0,0.5,15.0,19.5,Cold
12754,1,0,2,1,0.0,0.0,0,0,16.0,16.0,3,1,2,0,0.0,0.0,1.0,14.0,10.0,Cold
12753,1,0,1,1,0.0,0.0,0,0,16.0,16.0,7,0,0,0,0.0,0.0,1.67,6.0,11.0,Cold
12752,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12751,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12750,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12749,1,0,1,1,0.0,0.0,0,0,16.0,16.0,5,0,1,0,63.0,0.0,2.75,5.0,11.0,Cold
12748,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12747,1,0,1,0,0.0,0.0,0,1,16.0,16.0,2,0,0,0,0.0,0.0,6.0,10.0,5.0,Cold
12746,1,0,2,1,0.0,0.0,0,0,16.0,16.0,4,0,3,0,0.0,0.0,0.67,14.0,8.0,Cold
12745,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12744,1,0,2,1,0.0,0.0,0,0,16.0,16.0,3,0,2,0,0.0,0.0,0.5,15.0,8.0,Cold
12743,1,0,1,1,0.0,0.0,0,0,16.0,16.0,2,0,0,0,0.0,0.0,0.0,16.0,8.5,Cold
12742,1,0,4,1,0.0,0.0,0,0,16.0,16.0,6,1,2,0,0.0,0.0,1.6,8.0,12.5,Cold
12741,1,0,2,1,0.0,0.0,0,0,16.0,16.0,4,1,1,0,0.0,0.0,1.0,13.0,12.0,Cold
12740,1,0,1,1,0.0,0.0,0,0,16.0,16.0,11,0,1,1,414.0,0.0,0.9,7.0,16.0,Cold
12739,1,0,1,1,0.0,0.0,0,0,16.0,16.0,8,2,0,1,205.0,0.0,0.43,13.0,24.0,Warm
12738,1,0,1,1,0.0,0.0,0,0,16.0,16.0,4,0,1,0,0.0,0.0,0.33,15.0,9.0,Cold
12737,1,0,1,1,0.0,0.0,0,0,16.0,16.0,2,0,0,0,0.0,0.0,0.0,16.0,11.0,Cold
12736,1,0,6,1,0.0,0.0,0,0,16.0,16.0,4,0,0,0,0.0,0.0,4.67,2.0,16.0,Cold
12735,1,0,1,1,0.0,0.0,0,0,16.0,16.0,6,0,4,0,0.0,0.0,1.6,8.0,9.0,Cold
12734,1,0,1,1,0.0,0.0,0,0,16.0,16.0,4,0,0,0,0.0,0.0,0.67,14.0,11.0,Cold
12733,1,0,1,1,0.0,0.0,0,0,16.0,16.0,1,0,0,0,0.0,0.0,-1.0,16.0,8.0,Cold
12732,1,0,6,1,0.0,0.0,0,0,16.0,16.0,2,0,0,0,0.0,0.0,0.0,16.0,13.5,Cold
12731,1,0,2,1,13000000.0,14000000.0,1,0,16.0,16.0,3,0,0,0,0.0,14000000.0,0.5,15.0,16.5,Cold
12730,1,0,1,1,0.0,0.0,0,0,17.0,16.0,1,1,0,0,0.0,0.0,-1.0,17.0,9.5,Cold
12729,1,0,2,1,0.0,0.0,0,0,17.0,16.0,2,0,1,0,0.0,0.0,1.0,16.0,8.0,Cold
12728,1,0,1,1,0.0,0.0,0,0,17.0,16.0,1,1,0,0,0.0,0.0,-1.0,17.0,9.5,Cold
12727,1,0,1,1,0.0,0.0,0,0,17.0,16.0,2,0,0,0,0.0,0.0,7.0,10.0,8.5,Cold
12726,1,0,1,1,0.0,0.0,0,0,17.0,17.0,4,1,0,0,0.0,0.0,0.67,15.0,12.5,Cold
12725,1,0,6,1,0.0,0.0,0,0,17.0,17.0,20,5,0,1,2466.0,0.0,0.74,3.0,33.5,Warm
12724,1,0,2,1,0.0,0.0,0,0,17.0,17.0,5,1,0,1,214.0,0.0,0.5,15.0,20.5,Warm
12723,1,0,1,1,0.0,0.0,0,0,17.0,17.0,2,2,0,0,0.0,0.0,0.0,17.0,11.5,Cold
12722,2,0,1,1,0.0,0.0,0,0,17.0,17.0,7,4,1,0,46.0,0.0,1.33,9.0,20.0,Cold
12721,1,0,1,1,0.0,0.0,0,0,17.0,17.0,1,0,0,0,0.0,0.0,-1.0,17.0,8.0,Cold
12720,1,0,6,1,0.0,0.0,0,0,17.0,17.0,3,2,0,0,14.0,0.0,0.0,17.0,24.0,Warm
12719,1,0,6,1,0.0,0.0,0,0,17.0,17.0,5,0,0,0,0.0,0.0,3.75,2.0,16.0,Cold
12718,1,0,1,1,0.0,0.0,0,0,17.0,17.0,1,0,0,0,0.0,0.0,-1.0,17.0,8.0,Cold
12717,1,0,6,1,0.0,0.0,0,0,17.0,17.0,2,2,0,0,0.0,0.0,1.0,16.0,16.5,Cold
12716,1,0,6,1,0.0,0.0,0,0,17.0,17.0,2,0,0,0,0.0,0.0,1.0,16.0,13.5,Cold
12715,1,0,1,1,0.0,0.0,0,0,17.0,17.0,1,1,0,0,0.0,0.0,-1.0,17.0,9.5,Cold
12714,1,0,2,1,0.0,0.0,0,0,17.0,17.0,4,0,0,1,353.0,0.0,0.0,17.0,19.0,Cold
12713,1,0,6,1,0.0,0.0,0,0,17.0,17.0,3,0,0,0,0.0,0.0,7.5,2.0,13.5,Cold
12712,1,0,1,1,0.0,0.0,0,0,17.0,17.0,1,0,0,0,0.0,0.0,-1.0,17.0,8.0,Cold
12711,1,0,1,1,0.0,0.0,0,0,17.0,17.0,4,1,3,0,0.0,0.0,0.33,16.0,8.0,Cold
12710,1,0,1,0,0.0,0.0,0,1,17.0,17.0,1,1,0,0,0.0,0.0,-1.0,17.0,6.5,Cold
12709,1,0,1,1,0.0,0.0,0,0,18.0,17.0,1,0,0,0,0.0,0.0,-1.0,18.0,8.0,Cold
12708,1,0,2,1,0.0,0.0,0,0,18.0,17.0,2,0,1,0,0.0,0.0,1.0,17.0,8.0,Cold
12707,1,0,6,1,0.0,0.0,0,0,18.0,17.0,3,0,0,0,0.0,0.0,8.0,2.0,13.5,Cold
12706,1,0,1,1,0.0,0.0,0,0,18.0,17.0,1,0,0,0,0.0,0.0,-1.0,18.0,8.0,Cold
12705,1,0,2,1,0.0,0.0,0,0,18.0,18.0,5,2,1,0,54.0,0.0,0.5,16.0,15.0,Cold
12704,1,0,1,1,0.0,0.0,0,0,18.0,18.0,7,2,1,0,92.0,0.0,2.0,6.0,14.0,Cold
12703,1,0,6,1,0.0,0.0,0,0,18.0,18.0,4,0,0,0,0.0,0.0,5.33,2.0,16.0,Cold
12702,1,0,2,1,0.0,0.0,0,0,18.0,18.0,2,0,1,0,0.0,0.0,0.0,18.0,8.0,Cold
12701,1,0,1,0,0.0,0.0,0,1,18.0,18.0,7,0,1,0,34.0,0.0,1.33,10.0,8.0,Cold
12700,1,0,2,1,0.0,0.0,0,0,18.0,18.0,5,0,0,1,149.0,0.0,0.25,17.0,19.0,Cold
12699,1,0,1,0,0.0,0.0,0,1,18.0,18.0,4,0,0,0,68.0,0.0,0.33,17.0,10.0,Cold
12698,1,0,2,1,0.0,0.0,0,0,18.0,18.0,7,0,0,0,49.0,0.0,1.5,9.0,14.0,Cold
12697,1,0,1,1,0.0,0.0,0,0,18.0,18.0,2,1,0,0,0.0,0.0,1.0,17.0,12.5,Cold
12696,1,0,6,1,0.0,0.0,0,0,18.0,18.0,3,0,0,0,0.0,0.0,8.0,2.0,16.0,Cold
12695,1,0,1,1,0.0,0.0,0,0,18.0,18.0,3,0,0,1,1855.0,0.0,2.0,14.0,18.0,Cold
12694,1,0,1,1,0.0,0.0,0,0,18.0,18.0,1,0,0,0,0.0,0.0,-1.0,18.0,8.0,Cold
12693,1,0,6,1,0.0,0.0,0,0,18.0,18.0,4,1,0,1,209.0,0.0,0.33,17.0,27.5,Warm
12692,1,0,6,1,0.0,0.0,0,0,18.0,18.0,3,0,0,0,0.0,0.0,8.0,2.0,13.5,Cold
12691,1,0,1,1,0.0,0.0,0,0,18.0,18.0,2,0,0,0,0.0,0.0,16.0,2.0,8.5,Cold
12690,1,0,2,1,5000000.0,8000000.0,1,0,18.0,18.0,3,0,1,0,0.0,8000000.0,2.0,14.0,13.5,Cold
12689,1,0,1,1,0.0,0.0,0,0,18.0,18.0,1,0,0,0,0.0,0.0,-1.0,18.0,8.0,Cold
12688,1,0,6,1,0.0,0.0,0,0,19.0,18.0,3,0,0,0,0.0,0.0,8.5,2.0,13.5,Cold
12687,1,0,2,1,0.0,0.0,0,0,19.0,18.0,2,0,1,0,0.0,0.0,1.0,18.0,8.0,Cold
12686,1,0,1,1,0.0,0.0,0,0,19.0,18.0,1,0,0,0,0.0,0.0,-1.0,19.0,8.0,Cold
12685,1,0,2,1,0.0,0.0,0,0,19.0,18.0,5,0,0,0,147.0,0.0,1.25,14.0,14.0,Cold
12684,1,0,1,1,0.0,0.0,0,0,19.0,19.0,3,3,0,0,0.0,0.0,0.0,19.0,15.5,Cold
12683,1,0,1,1,15000000.0,15500000.0,1,0,19.0,19.0,4,0,0,1,164.0,15500000.0,1.67,14.0,22.0,Warm
12682,1,0,2,1,0.0,0.0,0,0,19.0,19.0,4,0,0,1,590.0,0.0,0.67,17.0,19.0,Cold
12681,1,0,1,1,0.0,0.0,0,0,19.0,19.0,2,0,0,0,0.0,0.0,0.0,19.0,11.0,Cold
12680,1,0,1,1,0.0,0.0,0,0,19.0,19.0,5,1,0,0,0.0,0.0,2.25,10.0,12.5,Cold
12679,1,0,2,1,0.0,0.0,0,0,19.0,19.0,4,0,0,1,236.0,0.0,1.67,14.0,19.0,Cold
12678,1,0,2,1,0.0,0.0,0,0,19.0,19.0,3,0,2,0,0.0,0.0,1.0,17.0,10.5,Cold
12677,1,0,1,1,0.0,0.0,0,0,19.0,19.0,7,2,4,0,0.0,0.0,1.17,12.0,12.0,Cold
12676,1,0,1,1,0.0,0.0,0,0,19.0,19.0,4,0,0,1,187.0,0.0,0.67,17.0,18.0,Cold
12675,1,0,2,1,0.0,0.0,0,0,19.0,19.0,5,0,0,1,383.0,0.0,1.25,14.0,19.0,Cold
12674,1,0,2,1,0.0,0.0,0,0,19.0,19.0,5,3,0,1,156.0,0.0,1.25,14.0,23.5,Warm
12673,1,0,1,1,0.0,0.0,0,0,19.0,19.0,8,1,3,1,190.0,0.0,1.43,9.0,17.5,Cold
12672,1,0,1,1,0.0,0.0,0,0,19.0,19.0,2,0,0,0,0.0,0.0,0.0,19.0,8.5,Cold
12671,1,0,1,1,0.0,0.0,0,0,19.0,19.0,5,0,1,0,0.0,0.0,2.75,8.0,6.5,Cold
12670,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,1,0,0,0.0,0.0,-1.0,19.0,9.5,Cold
12669,1,0,2,1,7000000.0,8000000.0,1,0,19.0,19.0,3,0,0,0,0.0,8000000.0,1.0,17.0,15.5,Cold
12668,1,0,1,1,0.0,0.0,0,0,19.0,19.0,8,4,2,1,183.0,0.0,1.71,7.0,22.0,Warm
12667,1,0,1,1,0.0,0.0,0,0,19.0,19.0,3,1,0,1,224.0,0.0,0.0,19.0,19.5,Cold
12666,1,0,1,1,0.0,0.0,0,0,19.0,19.0,2,0,0,0,0.0,0.0,0.0,19.0,8.5,Cold
12665,1,0,1,1,0.0,0.0,0,0,19.0,19.0,6,2,1,0,0.0,0.0,1.4,12.0,12.0,Cold
12664,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,0,0,0,0.0,0.0,-1.0,19.0,8.0,Cold
12663,1,0,1,0,0.0,0.0,0,1,19.0,19.0,5,0,0,0,26.0,0.0,1.25,14.0,8.0,Cold
12662,1,0,2,1,0.0,0.0,0,0,19.0,19.0,3,0,1,0,0.0,0.0,1.0,17.0,10.5,Cold
12661,1,0,1,1,0.0,0.0,0,0,19.0,19.0,7,0,4,0,73.0,0.0,0.5,16.0,11.0,Cold
12660,1,0,1,1,0.0,0.0,0,0,19.0,19.0,2,0,0,0,0.0,0.0,0.0,19.0,8.5,Cold
12659,1,0,2,1,0.0,0.0,0,0,19.0,19.0,5,2,0,0,106.0,0.0,1.25,14.0,17.0,Cold
12658,1,0,2,1,0.0,0.0,0,0,19.0,19.0,6,0,0,1,223.0,0.0,1.0,14.0,19.0,Cold
12657,1,0,6,1,0.0,0.0,0,0,19.0,19.0,2,0,0,0,0.0,0.0,0.0,19.0,13.5,Cold
12656,1,0,2,1,0.0,0.0,0,0,19.0,19.0,2,0,1,0,0.0,0.0,0.0,19.0,7.5,Cold
12655,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,0,0,0,0.0,0.0,-1.0,19.0,8.0,Cold
12654,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,1,0,0,0.0,0.0,-1.0,19.0,9.5,Cold
12653,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,0,0,0,0.0,0.0,-1.0,19.0,8.0,Cold
12652,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,1,0,0,0.0,0.0,-1.0,19.0,9.5,Cold
12651,1,0,1,1,0.0,0.0,0,0,19.0,19.0,1,0,0,0,0.0,0.0,-1.0,19.0,8.0,Cold
12650,1,0,2,1,0.0,0.0,0,0,20.0,20.0,2,0,1,0,0.0,0.0,0.0,20.0,10.5,Cold
12649,1,0,1,1,0.0,0.0,0,0,20.0,20.0,7,1,2,0,93.0,0.0,2.17,7.0,12.5,Cold
12648,1,0,1,1,0.0,0.0,0,0,20.0,20.0,2,0,1,0,0.0,0.0,0.0,20.0,7.0,Cold
12647,1,0,1,1,0.0,0.0,0,0,20.0,20.0,11,3,0,1,452.0,0.0,0.7,13.0,22.5,Warm
12646,1,0,1,1,0.0,0.0,0,0,20.0,20.0,1,0,0,0,0.0,0.0,-1.0,20.0,8.0,Cold
12645,1,0,1,1,0.0,0.0,0,0,20.0,20.0,1,1,0,0,0.0,0.0,-1.0,20.0,9.5,Cold
12644,1,0,6,1,0.0,0.0,0,0,20.0,20.0,5,0,0,1,419.0,0.0,4.5,2.0,23.0,Warm
12643,1,0,1,1,0.0,0.0,0,0,20.0,20.0,1,1,0,0,0.0,0.0,-1.0,20.0,9.5,Cold
12642,1,0,2,1,0.0,0.0,0,0,20.0,20.0,9,5,1,1,277.0,0.0,0.62,15.0,24.5,Warm
12641,1,0,1,1,0.0,0.0,0,0,20.0,20.0,1,1,0,0,0.0,0.0,-1.0,20.0,9.5,Cold
12640,1,0,2,1,0.0,0.0,0,0,20.0,20.0,2,0,0,0,0.0,0.0,0.0,20.0,12.0,Cold
12639,1,0,2,1,0.0,0.0,0,0,20.0,20.0,4,0,1,0,35.0,0.0,1.33,16.0,12.0,Cold
12638,1,0,1,0,0.0,0.0,0,1,20.0,20.0,6,0,2,0,38.0,0.0,2.2,9.0,8.0,Cold
12637,1,0,1,0,0.0,0.0,0,1,20.0,20.0,3,1,1,0,0.0,0.0,4.0,12.0,8.0,Cold
12636,1,0,1,1,0.0,0.0,0,0,20.0,20.0,1,1,0,0,0.0,0.0,-1.0,20.0,9.5,Cold
12635,1,0,6,1,0.0,0.0,0,0,20.0,20.0,3,0,0,0,0.0,0.0,9.0,2.0,16.0,Cold
12634,1,0,2,1,0.0,0.0,0,0,20.0,20.0,3,2,0,0,0.0,0.0,1.5,17.0,15.5,Cold
12633,1,0,1,1,0.0,0.0,0,0,21.0,20.0,2,0,0,0,64.0,0.0,1.0,20.0,13.0,Cold
12632,1,0,1,1,0.0,0.0,0,0,21.0,20.0,1,0,0,0,0.0,0.0,-1.0,21.0,8.0,Cold
12631,1,0,2,1,0.0,0.0,0,0,21.0,20.0,2,0,1,0,0.0,0.0,0.0,21.0,8.0,Cold
12630,1,0,2,1,0.0,0.0,0,0,21.0,21.0,3,2,0,0,0.0,0.0,0.5,20.0,15.5,Cold
12629,1,0,1,1,0.0,0.0,0,0,21.0,21.0,6,2,1,0,47.0,0.0,1.8,12.0,14.0,Cold
12628,1,0,6,1,0.0,0.0,0,0,21.0,21.0,2,0,0,0,0.0,0.0,1.0,20.0,13.5,Cold
12627,1,0,1,1,0.0,0.0,0,0,21.0,21.0,1,1,0,0,0.0,0.0,-1.0,21.0,9.5,Cold
